DIRECTION,Month of Month,ROUTE_NAME,TIME_PERIOD_NAME,Prc Trips at Crowding Threshold
INBOUND,May 2024,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,April 2024,027 - 27 BRYANT,1400 School (2pm-4pm),1%
INBOUND,March 2024,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,February 2024,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,January 2024,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,December 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,November 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,October 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,September 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,August 2023,027 - 27 BRYANT,1400 School (2pm-4pm),1%
INBOUND,July 2023,027 - 27 BRYANT,1400 School (2pm-4pm),1%
INBOUND,June 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,May 2023,027 - 27 BRYANT,1400 School (2pm-4pm),1%
INBOUND,April 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,March 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,February 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,January 2023,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,December 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,November 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,October 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,September 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,August 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,July 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,June 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,May 2022,027 - 27 BRYANT,1400 School (2pm-4pm),0%
INBOUND,September 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,August 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,June 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,May 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,April 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,March 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2025,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,December 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,November 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,October 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,September 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,April 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,March 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2024,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,October 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,April 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,March 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),1%
INBOUND,January 2023,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,October 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2022,027 - 27 BRYANT,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,August 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,July 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,June 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,May 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,April 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,March 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,February 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,January 2025,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,December 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,November 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,October 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,September 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,August 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,July 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,June 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,May 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,April 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,March 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,February 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,January 2024,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,December 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,November 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,October 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,September 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,August 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,July 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,June 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,May 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,April 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,March 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,February 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,January 2023,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,December 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,November 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,October 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,September 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,August 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,July 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,June 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,May 2022,027 - 27 BRYANT,1900 Evening (7pm-10pm),0%
INBOUND,September 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,August 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,July 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,June 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,May 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,April 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,March 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,February 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,January 2025,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,December 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,November 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,October 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,September 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,August 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,July 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,June 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,May 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,April 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,March 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,February 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,January 2024,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,December 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,November 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,October 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,September 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,August 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,July 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,June 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,May 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,April 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,March 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,February 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,January 2023,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,December 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,November 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,October 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,September 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,August 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,July 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,June 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,May 2022,027 - 27 BRYANT,2200 Night (10pm-1am),0%
INBOUND,September 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,August 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,July 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,June 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,May 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,April 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,March 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,February 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,January 2025,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,December 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,November 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,October 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,September 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,August 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,July 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,June 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,May 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,April 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,March 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,February 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,January 2024,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,December 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,November 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,October 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,September 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,August 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,July 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,June 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,May 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,April 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,March 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,February 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,January 2023,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,December 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,November 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,October 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,September 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,August 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,July 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,June 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,May 2022,027 - 27 BRYANT,2500 Owl (1am-6am),0%
INBOUND,September 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),24%
INBOUND,August 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),10%
INBOUND,July 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),0%
INBOUND,June 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),1%
INBOUND,May 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),9%
INBOUND,April 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),15%
INBOUND,March 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),10%
INBOUND,February 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),16%
INBOUND,January 2025,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),8%
INBOUND,December 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),8%
INBOUND,November 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),12%
INBOUND,October 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),22%
INBOUND,September 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),23%
INBOUND,August 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),10%
INBOUND,July 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),1%
INBOUND,June 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),0%
INBOUND,May 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),5%
INBOUND,April 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),7%
INBOUND,March 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),8%
INBOUND,February 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),15%
INBOUND,January 2024,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),5%
INBOUND,December 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),3%
INBOUND,November 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),3%
INBOUND,October 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),8%
INBOUND,September 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),11%
INBOUND,August 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),7%
INBOUND,July 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),0%
INBOUND,June 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),2%
INBOUND,May 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),9%
INBOUND,April 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),10%
INBOUND,March 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),6%
INBOUND,February 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),10%
INBOUND,January 2023,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),6%
INBOUND,December 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),2%
INBOUND,November 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),6%
INBOUND,October 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),10%
INBOUND,September 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),18%
INBOUND,August 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),8%
INBOUND,July 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),1%
INBOUND,June 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),0%
INBOUND,May 2022,028 - 28 19TH AVENUE,0600 AM Peak (6am-9am),4%
INBOUND,September 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),9%
INBOUND,August 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),8%
INBOUND,July 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),8%
INBOUND,June 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,May 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),5%
INBOUND,April 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),8%
INBOUND,March 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),5%
INBOUND,February 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),9%
INBOUND,January 2025,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,December 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,November 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,October 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),12%
INBOUND,September 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),15%
INBOUND,August 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),12%
INBOUND,July 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),6%
INBOUND,June 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),3%
INBOUND,May 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),5%
INBOUND,April 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),6%
INBOUND,March 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),5%
INBOUND,February 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),7%
INBOUND,January 2024,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),1%
INBOUND,December 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,November 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),1%
INBOUND,October 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),3%
INBOUND,September 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),1%
INBOUND,August 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),3%
INBOUND,July 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,June 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),3%
INBOUND,May 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,April 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,March 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,February 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),4%
INBOUND,January 2023,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),1%
INBOUND,December 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,November 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,October 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,September 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),3%
INBOUND,August 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),3%
INBOUND,July 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,June 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,May 2022,028 - 28 19TH AVENUE,0900 Mid-Day (9am-2pm),2%
INBOUND,September 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),13%
INBOUND,August 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),25%
INBOUND,July 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),18%
INBOUND,June 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),5%
INBOUND,May 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),6%
INBOUND,April 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),7%
INBOUND,March 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),7%
INBOUND,February 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),7%
INBOUND,January 2025,028 - 28 19TH AVENUE,1400 School (2pm-4pm),5%
INBOUND,December 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),9%
INBOUND,November 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),4%
INBOUND,October 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),11%
INBOUND,September 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),17%
INBOUND,August 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),27%
INBOUND,July 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),18%
INBOUND,June 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),6%
INBOUND,May 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),13%
INBOUND,April 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),6%
INBOUND,March 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),10%
INBOUND,February 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),5%
INBOUND,January 2024,028 - 28 19TH AVENUE,1400 School (2pm-4pm),5%
INBOUND,December 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),7%
INBOUND,November 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),5%
INBOUND,October 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),8%
INBOUND,September 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),10%
INBOUND,August 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),11%
INBOUND,July 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),5%
INBOUND,June 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),1%
INBOUND,May 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),10%
INBOUND,April 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),11%
INBOUND,March 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),9%
INBOUND,February 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),10%
INBOUND,January 2023,028 - 28 19TH AVENUE,1400 School (2pm-4pm),8%
INBOUND,December 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),6%
INBOUND,November 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),11%
INBOUND,October 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),13%
INBOUND,September 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),18%
INBOUND,August 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),13%
INBOUND,July 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),6%
INBOUND,June 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),2%
INBOUND,May 2022,028 - 28 19TH AVENUE,1400 School (2pm-4pm),8%
INBOUND,September 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),3%
INBOUND,August 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),8%
INBOUND,July 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),7%
INBOUND,June 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),1%
INBOUND,May 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),2%
INBOUND,April 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),3%
INBOUND,March 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2025,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),2%
INBOUND,November 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),1%
INBOUND,October 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),3%
INBOUND,September 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),4%
INBOUND,August 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),14%
INBOUND,July 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),11%
INBOUND,June 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),1%
INBOUND,May 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),1%
INBOUND,April 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),1%
INBOUND,March 2024,028 - 28 19TH AVENUE,1600 PM Peak (4pm-7pm),1%
